country,year,vacation_days,policy,happiness_vacation,happiness_policy,log_population,log_gdp,gdp,population,gdp_cap,log_gdp_cap,democracy,corruption,lag_policy,lag_happiness_policy,lag_vacation_days,lag_happiness_vacation
Tonub,2017,22,1,82.6,83.4,16.460594900802086,27.426449378572503,814996274142.4783,14084632.970943099,57864.21810378965,10.965854477770417,30.7,36.5,0,67.6,21,79.6
Tonub,2018,23,1,85.5,74.3,16.4907504057529,27.521651004389373,896398588633.8235,14515831.012066802,61753.170582425504,11.030900598636471,34.2,33.9,1,83.4,22,82.6
Tonub,2019,24,1,89,77.3,16.520905910703718,27.633845739662583,1002828616742.3508,14960230.089458367,67032.96745743154,11.112939828958865,32,33.1,1,74.3,23,85.5
Gumuh,2010,12,0,58.8,54.1,17.188892363155084,23.616510549908348,18051787547.211315,29177031.438976392,618.698567226297,6.427618186753264,38.2,58.9,0,57.4,13,61.7
Gumuh,2011,13,1,61.4,60.1,17.244767382129993,23.735951910864763,20341966633.348827,30853704.49957408,659.30386523374,6.49118452873477,44.1,60.4,0,54.1,12,58.8
Gumuh,2012,15,1,65.8,65.5,17.300642401104906,23.725357813704267,20127599381.102146,32626728.436648596,616.9052291033089,6.424715412599362,50.5,60.8,1,60.1,13,61.4
Gumuh,2013,14,1,63.7,61,17.356517420079815,23.86165778934046,23066744596.113815,34501640.10268217,668.5695093758918,6.505140369260644,43.5,61.2,1,65.5,15,65.8
Gumuh,2014,15,1,66,70.7,17.412392439054727,23.93588009801417,24843949973.4441,36484294.528222226,680.9491671608505,6.523487658959443,49.2,64.3,1,61,14,63.7
Gumuh,2015,16,1,67.9,59.7,17.468267458029636,24.032119065649642,27353738996.04808,38580883.20614593,708.9972214967498,6.5638516076200055,50.5,65.6,1,70.7,15,66
Gumuh,2016,17,1,70.5,66.2,17.52414247700455,24.126797757154765,30070117971.093464,40797953.4266414,737.0496666006151,6.602655280150216,55.5,66,1,59.7,16,67.9
Gumuh,2017,17,1,70.4,68.7,17.580017495979458,24.233456256063327,33454637580.00493,43142428.7232814,775.4463197838339,6.653438760083869,50,65.4,1,66.2,17,70.5
Gumuh,2018,19,1,75.4,72.6,17.63589251495437,24.35751131343795,37873265844.27495,45621630.49404332,830.1602865601208,6.721618798483579,64.2,67.3,1,68.7,17,70.4
Gumuh,2019,18,1,72.6,74.5,17.69176753392928,24.373570650519355,38486395437.00585,48243300.86478984,797.7562635042449,6.681803116590075,52.5,69.5,1,72.6,19,75.4
Pavuh,2010,13,0,60.9,55.8,15.294785679389348,24.599980633056813,48265392676.45848,4389762.482569368,10994.989562216202,9.305194953667465,47.5,63.4,0,56.9,12,58.7
Pavuh,2011,15,0,64.5,58.3,15.329389701886551,24.71561084517928,54181797265.7923,4544324.737218702,11922.958943060394,9.38622114329273,48,62.2,0,55.8,13,60.9
Pavuh,2012,17,0,69.7,61.4,15.363993724383757,24.812599821309657,59700117248.80711,4704329.083702658,12690.463653069666,9.4486060969259,56,61.7,0,58.3,15,64.5
Pavuh,2013,18,0,71.7,63.7,15.398597746880963,24.994316945703158,71596852160.17274,4869967.136484952,14701.711562647211,9.595719198822195,53.5,60.1,0,61.4,17,69.7
Pavuh,2014,19,0,74.2,64.9,15.433201769378169,25.053574252070792,75967712548.05298,5041437.256718597,15068.661708883257,9.620372482692623,56.6,61.3,0,63.7,18,71.7
Pavuh,2015,21,0,79.1,65.4,15.467805791875373,25.15589309705095,84152216495.39943,5218944.789794851,16124.373773784897,9.688087305175577,58,60.3,0,64.9,19,74.2
Pavuh,2016,22,1,81.1,74,15.502409814372578,25.29230282306023,96451181207.43558,5402702.311256237,17852.39601421029,9.78989300868765,58.7,60.2,0,65.4,21,79.1
Pavuh,2017,24,1,86.3,71.9,15.537013836869784,25.358354224350183,103037024767.873,5592929.881368006,18422.727792659294,9.821340387480399,62.1,57.4,1,74,22,81.1
Pavuh,2018,25,1,88.6,77.6,15.57161785936699,25.50470540041922,119275931788.36485,5789855.30865307,20600.848454728097,9.93308754105223,65.4,57.5,1,71.9,24,86.3
Pavuh,2019,27,1,93.3,82.8,15.606221881864194,25.64410387961334,137117475344.77226,5993714.422705875,22876.87828858391,10.037881997749146,66.2,58,1,77.6,25,88.6
Tahon,2010,9,0,58,58.3,18.306976278873282,24.165591203279465,31259563655.32516,89252168.8235978,350.2387008332317,5.858614924406183,38.7,43.4,0,55.7,9,57.1
Tahon,2011,9,0,58.7,59.3,18.34963848875224,24.27718479640008,34950017152.55019,93142253.38504837,375.23267778445796,5.927546307647837,41.1,42.5,0,58.3,9,58
Tahon,2012,10,0,62.2,59.7,18.392300698631203,24.30046730821225,35773288057.791595,97201888.5366384,368.03079236786164,5.908166609581048,49.7,39.9,0,59.3,9,58.7
Tahon,2013,9,0,60.7,59.9,18.434962908510162,24.458212612909392,41885796172.60861,101438464.1955174,412.9182801099581,6.02324970439923,45.9,37.9,0,59.7,10,62.2
Tahon,2014,9,1,61.6,64.6,18.477625118389124,24.49155952064218,43306107838.90239,105859692.37075858,409.08968153080286,6.0139344022530565,48.1,37.2,0,59.9,9,60.7
Tahon,2015,10,1,64.3,64,18.520287328268086,24.621566856908057,49318586591.19564,110473621.20183647,446.4286230021379,6.101279528639971,51.9,34.7,1,64.6,9,61.6
Tahon,2016,9,1,63.1,69.7,18.562949538147045,24.73726111881218,55367638576.937126,115288649.60898009,480.25229512814434,6.174311580665137,50.7,33.2,1,64,10,64.3
Tahon,2017,10,1,66.7,72.3,18.605611748026007,24.821475640216583,60232363243.56395,120313542.58206646,500.62829130377537,6.215863892190576,56.8,29.6,1,69.7,9,63.1
Tahon,2018,10,1,67.6,68.3,18.648273957904966,24.919505794139116,66436058394.34334,125557447.13588138,529.1287765865818,6.271231836234151,61.7,29.2,1,72.3,10,66.7
Tahon,2019,10,1,68.3,72.5,18.690936167783928,25.032902622010607,74413455952.62337,131029908.96080166,567.9119869867617,6.341966454226679,63.6,27.8,1,68.3,10,67.6
Nomul,2010,10,0,54.4,53.4,16.520556069256276,25.463916087039156,114508636728.49013,14954997.296287153,7656.881138782884,8.94336001778288,50.3,54.8,0,50,9,51.9
Nomul,2011,11,1,56.3,61.8,16.56479202666556,25.55771457983792,125769232910.03595,15631396.200663676,8045.937246776206,8.99292255317236,49,56.1,0,53.4,10,54.4
Nomul,2012,13,1,61.2,66.2,16.609027984074846,25.647928835667337,137642947976.41156,16338387.92085805,8424.512176057018,9.03890085159249,57.8,56.6,1,61.8,11,56.3
Nomul,2013,15,1,64.9,66.8,16.65326394148413,25.80831529541226,161587930931.13345,17077356.13796971,9462.11636190333,9.15505135392813,56.6,56,1,66.2,13,61.2
Nomul,2014,16,1,66.9,64.5,16.697499898893415,25.861935697530782,170488843503.28937,17849747.1155487,9551.331030050202,9.164435798637367,61.5,59.6,1,66.8,15,64.9
Nomul,2015,17,1,69,67.1,16.7417358563027,25.986559998396448,193116601909.8458,18657072.530134544,10350.852289282126,9.244824142093748,59.8,59.8,1,64.5,16,66.9
Nomul,2016,18,1,71.4,70.7,16.785971813711985,26.138421178157678,224787461723.17688,19500912.429817397,11527.022775584135,9.352449364445693,62,61.3,1,67.1,17,69
Nomul,2017,20,1,75.8,70.3,16.83020777112127,26.242895965999487,249542721515.59842,20382918.326611895,12242.73764516811,9.412688194878218,64.1,60.5,1,70.7,18,71.4
Nomul,2018,21,1,77.8,78.7,16.874443728530554,26.367740696558673,282725046891.32245,21304816.42869576,13270.475614636889,9.493296968028119,67.1,61.8,1,70.3,20,75.8
Nomul,2019,23,1,82.4,72.1,16.91867968593984,26.51360657591239,327124469441.51874,22268411.018839248,14690.067879776825,9.594926889972552,74.6,63.9,1,78.7,21,77.8
Molok,2010,10,0,34.2,34.4,16.74705820278516,24.739052313299762,55466901659.14987,18756636.65684567,2957.188043566752,7.991994110514604,21.3,41.7,0,29.3,10,34.1
Molok,2011,11,1,36.5,38.4,16.79419592174288,24.785007626642937,58075378129.88208,19661951.333343837,2953.693514203476,7.990811704900057,20.9,39.7,0,34.4,10,34.2
Molok,2012,13,1,41.2,45.5,16.841333640700604,24.809148584436212,59494433139.25978,20610962.25872068,2886.5432090191307,7.967814943735608,29.1,37.4,1,38.4,11,36.5
Molok,2013,13,1,41.4,44.5,16.888471359658325,25.008990743237987,72655195843.19087,21605778.492086243,3362.7668574776417,8.120519383579662,23,34.7,1,45.5,13,41.2
Molok,2014,14,1,43.9,49.7,16.93560907861605,25.012040749675766,72877132940.991,22648610.889168307,3217.7308046668977,8.076431671059716,23.8,34.6,1,44.5,13,41.4
Molok,2015,15,1,46.4,41.2,16.98274679757377,25.07734503544141,77795158447.42184,23741777.015664488,3276.720120658774,8.09459823786764,25,31.5,1,49.7,14,43.9
Molok,2016,15,1,46.6,44.4,17.029884516531496,25.2011347969231,88046841265.94545,24887706.29774529,3537.7643971120824,8.171250280391604,23.9,30.3,1,41.2,15,46.4
Molok,2017,16,1,49.1,49.2,17.077022235489217,25.223395383918373,90028793502.69164,26088945.421151854,3450.8406548966886,8.146373148429156,22.6,26.2,1,44.4,15,46.6
Molok,2018,17,1,51.3,44.9,17.12415995444694,25.343581199958283,101526044640.72069,27348163.990889948,3712.3532195631274,8.219421245511342,24.8,24.8,1,49.2,16,49.1
Molok,2019,18,1,53.3,51.4,17.171297673404666,25.46379857398591,114495181259.57707,28668160.46409545,3993.8098366294907,8.292500900581242,21,24.1,1,44.9,17,51.3
Bafov,2010,12,0,38.7,33.9,17.89051737894905,26.608263497534246,359601926738.4986,58850882.007948525,6110.39145836302,8.717746118585197,35.1,54.5,0,35.4,12,38.6
Bafov,2011,13,0,40.7,32.6,17.933841980258087,26.675933851528857,384778565617.33435,61456611.53266346,6260.979185499498,8.74209187127077,36.2,58,0,33.9,12,38.7
Bafov,2012,14,0,43.2,41.3,17.977166581567122,26.731673787780846,406835102927.7355,64177714.45747528,6339.195877679751,8.754507206213724,43.6,60.7,0,32.6,13,40.7
Bafov,2013,15,1,44.6,44.6,18.02049118287616,26.842056911345953,454315129184.3217,67019299.14889896,6778.870190435072,8.821565728469793,40.9,64.1,0,41.3,14,43.2
Bafov,2014,15,1,44.6,37,18.0638157841852,26.8950061170281,479019008376.44946,69986700.15564007,6844.429117406336,8.831190332842901,43.9,68.9,1,44.6,15,44.6
Bafov,2015,16,1,46.7,51.5,18.107140385494237,26.991983761031555,527800263908.4688,73085488.22322233,7221.683493396497,8.884843375537319,45.3,71.5,1,37,15,44.6
Bafov,2016,17,1,48.4,48.8,18.150464986803275,27.09554984833328,585393348213.1578,76321480.75202988,7670.09945882881,8.945084861530006,44.8,75.1,1,51.5,16,46.7
Bafov,2017,18,1,50.4,45,18.19378958811231,27.17480132169512,633674543780.583,79700752.7183982,7950.672009579465,8.981011733582811,48.1,77.2,1,48.8,17,48.4
Bafov,2018,18,1,51,44.9,18.237114189421348,27.2699572807152,696934508083.8481,83229648.07925762,8373.632763894111,9.032843091293852,51.9,81.2,1,45,18,50.4
Bafov,2019,19,1,52.5,46,18.280438790730386,27.363334045156222,765147180559.6361,86914791.68173522,8803.417298190781,9.082895254425836,52.9,85.9,1,44.9,18,51
Rolid,2010,14,0,60.8,59,16.56077186271891,26.692592091625134,391241984474.6387,15568681.571232669,25130.06529708743,10.131820228906225,56.1,45.1,0,54.4,13,58.4
Rolid,2011,15,0,63.8,55.7,16.58547023763812,26.7444216981978,412054598520.9647,15957990.565437807,25821.208305098407,10.158951460559681,58.2,43.1,0,59,14,60.8
Rolid,2012,17,0,69.3,58.5,16.610168612557334,26.776315290876408,425408317146.41064,16357034.583914362,26007.667524574448,10.166146678319073,65.1,40.6,0,55.7,15,63.8
Rolid,2013,17,0,68.4,58.7,16.634866987476546,26.887109879756693,475251454952.4156,16766057.05976799,28346.04780708006,10.252242892280147,60.1,38.6,0,58.5,17,69.3
Rolid,2014,18,0,71.6,60.5,16.659565362395757,26.904523402968735,483599732705.4973,17185307.513369977,28140.301378329255,10.244958040572978,62.9,38.2,0,58.7,17,68.4
Rolid,2015,19,0,74.1,59.7,16.684263737314968,26.98973492700269,526614662324.7977,17615041.704574604,29895.737470098444,10.305471189687722,62.4,35.6,0,60.5,18,71.6
Rolid,2016,20,0,76.6,65.4,16.708962112234182,27.100102356369568,588064431586.2928,18055521.78874319,32569.78327554758,10.391140244135386,60.5,34.2,0,59.7,19,74.1
Rolid,2017,22,0,80.9,69.4,16.733660487153394,27.13283099772685,607629402511.1279,18507016.476669293,32832.38026383834,10.399170510573455,64.9,29.8,0,65.4,20,76.6
Rolid,2018,23,1,83.9,76.9,16.758358862072605,27.21315341089381,658449332194.5342,18969801.19850361,34710.397083469405,10.454794548821205,66.4,29.8,0,69.4,22,80.9
Rolid,2019,24,1,85.9,80.1,16.783057236991816,27.298555744465805,717153502410.7855,19444158.271777358,36882.722943667526,10.515498507473989,66.8,29.3,1,76.9,23,83.9
Dasol,2010,6,0,43.1,44.6,17.371113475735562,23.67302751275327,19101400859.776047,35008921.106617354,545.615239087317,6.301914037017706,46.7,65.1,0,47.4,7,45.3
Dasol,2011,6,0,43,46.3,17.417645820904387,23.709264402771808,19806270229.486282,36676464.788814224,540.0266995069519,6.2916185818674215,47.2,65.4,0,44.6,6,43.1
Dasol,2012,6,1,44.4,56.7,17.464178166073214,23.693124433683234,19489163569.854797,38423436.852239154,507.2207268913023,6.22894626761002,48.7,62.5,0,46.3,6,43
Dasol,2013,5,1,43.3,49.2,17.51071051124204,23.80506344670727,21797550688.859676,40253620.62671516,541.5053441029668,6.294352935465231,41.8,61.9,1,56.7,6,44.4
Dasol,2014,4,1,42.2,49.5,17.557242856410866,23.770484233935317,21056691529.264847,42170979.6494971,499.31710631996083,6.213241377524451,43.9,62.8,1,49.2,5,43.3
Dasol,2015,4,1,41.9,51.4,17.60377520157969,23.885989751817863,23634887748.818043,44179666.24890445,534.9720755168478,6.282214550238173,42.5,60.5,1,49.5,4,42.2
Dasol,2016,3,1,40.2,50.9,17.650307546748518,23.987013266190772,26147339078.27084,46284030.536811836,564.9321974557649,6.336705719442254,38.4,61.5,1,51.4,4,41.9
Dasol,2017,3,1,40.6,51,17.696839891917342,24.04867872843016,27810478982.37015,48488629.82946696,573.5463979943083,6.351838836512819,38.9,58.5,1,50.9,3,40.2
Dasol,2018,3,1,41.3,52.8,17.74337223708617,24.111871165227402,29624606844.070065,50798238.517043255,583.1817737957734,6.368498928141232,40.4,58.2,1,51,3,40.6
Dasol,2019,2,1,39.8,53.4,17.789904582254994,24.18086457405359,31740667245.57639,53217858.40329601,596.4288717715584,6.390959991798596,37.3,57.9,1,52.8,3,41.3
Fizum,2010,14,0,45.2,39.3,14.840656196342609,24.36193901181672,38041329034.042465,2787501.398188323,13647.106709530843,9.52128281547411,54.2,48.7,0,37.8,13,42.1
Fizum,2011,14,0,45.3,38.6,14.883984244291238,24.45151793505921,41606320803.32658,2910933.1105397935,14293.12156046459,9.567533690767974,54.1,48.8,0,39.3,14,45.2
Fizum,2012,15,1,47.9,44.5,14.927312292239867,24.504200723941665,43857023937.05473,3039830.430056132,14427.457368483838,9.576888431701798,61.2,48.4,0,38.6,14,45.3
Fizum,2013,15,1,49.2,45.3,14.970640340188496,24.605750873800638,48544700674.012,3174435.376078328,15292.389015013981,9.635110533612142,56.5,47.7,1,44.5,15,47.9
Fizum,2014,15,1,48.5,54,15.013968388137126,24.653620281954744,50925024591.45741,3315000.6846636827,15361.995195673366,9.639651893817618,60.1,49.5,1,45.3,15,49.2
Fizum,2015,16,1,51.9,47.9,15.057296436085755,24.75236270078242,56210122921.40046,3461790.2831264036,16237.298716615529,9.695066264696665,60.9,48.5,1,54,15,48.5
Fizum,2016,16,1,52.1,56.2,15.100624484034384,24.86088850215836,62653695448.43233,3615079.7855911143,17331.206823748595,9.760264018123976,58.7,49.1,1,47.9,16,51.9
Fizum,2017,16,1,52.1,50.2,15.143952531983013,24.911129433739276,65881890222.044586,3775157.010489623,17451.43050712478,9.767176901756264,61.1,47.2,1,56.2,16,52.1
Fizum,2018,17,1,55.7,45.1,15.187280579931642,24.997750194290383,71843084398.07727,3942322.520972682,18223.543105841974,9.810469614358741,63.5,47.9,1,50.2,16,52.1
Fizum,2019,17,1,55,64.4,15.23060862788027,25.09111198853166,78873566911.36462,4116890.189251409,19158.53065920773,9.860503360651391,65.5,49,1,45.1,17,55.7
Hupam,2010,9,0,36.6,35.1,17.02368212646788,26.110168592086215,218525509310.96585,24733820.757896077,8835.089064887126,9.086486465618336,34.5,60.7,0,32.6,8,34.5
Hupam,2011,10,0,39.1,34.5,17.06641409766808,26.19241441309885,237258099535.90735,25813653.043864638,9191.186506332106,9.126000315430769,29.4,55.6,0,35.1,9,36.6
Hupam,2012,12,1,44.2,51.8,17.109146068868277,26.298454368616905,263799285468.93216,26940628.78483076,9791.875593396226,9.189308299748628,35.4,50.2,0,34.5,10,39.1
Hupam,2013,13,1,46.7,43.1,17.15187804006848,26.43990505712334,303881924642.81,28116806.17573657,10807.839366373171,9.288027017054862,30.7,44.4,1,51.8,12,44.2
Hupam,2014,15,1,51.5,52.4,17.194610011268676,26.485083503451822,317925686909.05206,29344333.26845981,10834.312846724935,9.290473492183146,38.1,41.2,1,43.1,13,46.7
Hupam,2015,17,1,56.8,54.5,17.237341982468873,26.58342713941011,350780721251.3228,30625451.89480005,11453.89535659007,9.346085156941236,41.4,35.1,1,52.4,15,51.5
Hupam,2016,18,1,59.5,66.4,17.280073953669074,26.822747638268698,445626787028.33746,31962501.76073411,13942.174813605778,9.542673684599624,38.2,30.5,1,54.5,17,56.8
Hupam,2017,20,1,64.8,56.7,17.32280592486927,26.77130772064802,423283379949.0497,33357924.71941898,12689.140092178443,9.44850179577875,45.9,23.6,1,66.4,18,59.5
Hupam,2018,22,1,69.7,65.4,17.36553789606947,26.92786140485586,495018713997.4182,34814269.23074705,14218.845460074475,9.562323508786392,50.7,19.1,1,56.7,20,64.8
Hupam,2019,23,1,72,58.6,17.40826986726967,27.072902109413132,572284515517.9497,36334195.01559616,15750.57642731045,9.664632242143462,38.9,15.2,1,65.4,22,69.7
Bulip,2010,14,0,47.2,39.1,19.01845879227035,24.507186239666652,43988155421.82363,181807463.5090957,241.9491178898876,5.4887274473963,55.1,62.9,0,41.8,13,45.7
Bulip,2011,14,0,46.9,43.7,19.05336749521445,24.501845296025248,43753843443.35422,188266203.4821463,232.4041311403164,5.4484778008107995,53,66.5,0,39.1,14,47.2
Bulip,2012,16,1,50.4,52.4,19.088276198158546,24.478670569873202,42751519257.0021,194954391.2525223,219.289850217462,5.390394371714656,59,69.3,0,43.7,14,46.9
Bulip,2013,17,1,52.2,45,19.123184901102643,24.560513168949488,46397581359.60728,201880177.99087265,229.82732540341325,5.437328267846844,57.3,71.9,1,52.4,16,50.4
Bulip,2014,17,1,52,43.5,19.158093604046744,24.587803796625668,47681236688.48657,209052004.43952182,228.08313565958,5.4297101925789235,59.4,76.8,1,45,17,52.2
Bulip,2015,18,1,53.2,44.9,19.19300230699084,24.590652899400123,47817279139.66198,216478611.19954816,220.8868528613407,5.397650592409281,54.6,79.3,1,43.5,17,52
Bulip,2016,19,1,54.7,51.6,19.22791100993494,24.654413261185354,50965423093.74644,224169049.3833197,227.35263067738532,5.426502251250415,53.2,83.1,1,44.9,18,53.2
Bulip,2017,20,1,56.7,58.5,19.262819712879036,24.667351007940884,51629084716.78653,232132691.64545578,222.41195047029998,5.404531295061847,57.2,84.5,1,51.6,19,54.7
Bulip,2018,21,1,59.7,53.2,19.297728415823133,24.71020494022723,53889685894.18077,240379243.60566905,224.18610311705734,5.412476524404095,62.2,88.4,1,58.5,20,56.7
Bulip,2019,22,1,60.2,48.4,19.33263711876723,24.7657250298103,56966261715.454895,248918755.6774049,228.8548388426075,5.433087911043071,61.2,92.6,1,53.2,21,59.7
Julut,2010,11,0,47.9,44.1,16.948270879142143,23.095164099266963,10717718026.504124,22937206.29552104,467.26344474640655,6.14689322012482,35.3,52,0,46.1,10,43.6
Julut,2011,13,0,50.8,49.1,16.995176770778677,23.152119431110354,11345867652.626947,24038728.393295698,471.98285479157306,6.156942660331676,40.5,50.7,0,44.1,11,47.9
Julut,2012,17,0,59.1,52.5,17.042082662415215,23.198135597006683,11880159741.048128,25193149.301686402,471.5631062549565,6.156052934591468,58.3,49,0,49.1,13,50.8
Julut,2013,18,0,63.2,50.7,17.08898855405175,23.272510983522732,12797439944.37486,26403009.400200788,484.69626133896463,6.183522429470983,56.3,47.1,0,52.5,17,59.1
Julut,2014,19,0,64.1,56.3,17.135894445688287,23.313052472737198,13326927810.411251,27670971.065948833,481.62125494797027,6.177158027048911,56.9,47.3,0,50.7,18,63.2
Julut,2015,21,0,68,55,17.18280033732482,23.343740258574496,13742241655.458601,28999824.532378953,473.87326913357975,6.160939921249675,55.6,45.5,0,56.3,19,64.1
Julut,2016,22,0,71.4,57,17.22970622896136,23.46075285289662,15448115409.720161,30392494.02937185,508.2871907383062,6.23104662393526,55.4,44.5,0,55,21,68
Julut,2017,25,0,78.6,62,17.276612120597896,23.5268700019343,16504022927.685259,31852044.218200963,518.1464277339693,6.2502578813364025,62.9,41.1,0,57,22,71.4
Julut,2018,26,1,80.3,72.2,17.32351801223443,23.57649683099612,17343728894.45552,33381686.935522433,519.5581915304451,6.25297881876169,68.1,40.8,0,62,25,78.6
Julut,2019,27,1,82.3,71.7,17.370423903870968,23.679171797580832,19219126607.158417,34984788.261234306,549.3566650639018,6.308747893709864,58.6,40.6,1,72.2,26,80.3
Julil,2010,13,0,49.9,45.1,16.765145055937733,25.0102919869496,72749799497.75424,19098971.739468228,3809.0950910941456,8.245146931011867,35.7,44.5,0,40.2,13,50.8
Julil,2011,13,1,50.8,57,16.815112941128426,25.113476612582193,80657417807.4637,20077552.16309268,4017.293400722984,8.298363671453767,32,43.8,0,45.1,13,49.9
Julil,2012,13,1,51.8,60,16.865080826319115,25.16625936133572,85029097750.7432,21106272.440242365,4028.6174639071796,8.301178535016604,39.8,42.4,1,57,13,50.8
Julil,2013,13,1,51.7,55.7,16.915048711509804,25.316477071572695,98811227269.26375,22187701.60341673,4453.423298880475,8.40142836006289,33,40,1,60,13,51.8
Julil,2014,13,1,53,47.2,16.965016596700497,25.367584624823696,103992500698.93013,23324540.31549542,4458.5016164217295,8.402568028123198,37.2,41.6,1,55.7,13,51.7
Julil,2015,14,1,55.2,60.3,17.014984481891187,25.464271152556467,114549302015.82018,24519627.61412802,4671.7390581338905,8.44928667066528,39.4,39.4,1,47.2,13,53
Julil,2016,13,1,52.2,53,17.064952367081876,25.645617668009884,137325199373.35703,25775948.001689024,5327.648836208022,8.580665300928008,34.2,39,1,60.3,14,55.2
Julil,2017,14,1,57.2,56.2,17.11492025227257,25.710664189348783,146554643546.2893,27096638.89850256,5408.591231379193,8.595743937076215,37.2,35.9,1,53,13,52.2
Julil,2018,14,1,56.2,56.9,17.164888137463258,25.81631517567925,162885799506.0227,28484998.477950353,5718.3011483082655,8.651427038215992,38.2,36.1,1,56.2,14,57.2
Julil,2019,14,1,57.2,61.4,17.214856022653947,25.944074416999975,185083778634.58484,29944493.903030686,6180.895200097287,8.729218394346027,36.3,35.6,1,56.9,14,56.2
Gufar,2010,12,0,55.3,49.6,14.727680760675602,24.911760834830044,65923501254.63591,2489719.8714230475,26478.280553288132,10.184080074154442,58.7,60.9,0,49.1,11,52.4
Gufar,2011,13,0,58.3,52.7,14.771073874254006,25.01914791955582,73396928053.2737,2600134.8687798437,28228.123446425845,10.248074045301815,61.7,59,0,49.6,12,55.3
Gufar,2012,15,0,63,58.1,14.814466987832407,25.076756319224835,77749372654.81442,2715446.5903750667,28632.259949578096,10.262289331392427,67.3,56.6,0,52.7,13,58.3
Gufar,2013,16,0,66.1,60.5,14.85786010141081,25.21779238570406,89525772861.30481,2835872.1979063274,31569.043530029332,10.359932284293249,68.2,54.2,0,58.1,15,63
Gufar,2014,17,0,68.4,59.5,14.901253214989213,25.29844823024157,97045738014.74344,2961638.4838367472,32767.584073604587,10.397195015252356,69,54,0,60.5,16,66.1
Gufar,2015,18,0,71.5,60.2,14.944646328567615,25.451591106883424,113105981656.94344,3092982.2985036154,36568.583567925394,10.506944778315809,69.3,51.3,0,59.5,17,68.4
Gufar,2016,19,1,74.5,62.4,14.988039442146016,25.5773038341995,128257248022.98613,3230150.9961686595,39706.27013260816,10.589264392053485,71.6,49.9,0,60.2,18,71.5
Gufar,2017,20,1,77.6,69.2,15.03143255572442,25.6686318917675,140522280296.0466,3373402.9008498723,41655.94339788004,10.63719933604308,71.3,45.6,1,62.4,19,74.5
Gufar,2018,22,1,83.2,75,15.074825669302822,25.797031821005397,159774905496.73288,3523007.792812211,45351.845608378266,10.722206151702576,81.9,44.6,1,69.2,20,77.6
Gufar,2019,23,1,85.7,78.3,15.118218782881224,25.94138892443822,184587404326.83112,3679247.4166334164,50169.88080016978,10.823170141556995,78,43.4,1,75,22,83.2
Zorad,2010,15,0,50,42.9,15.630705230888664,25.135461348405745,82450285479.8039,6142271.795076716,13423.41860317728,9.504756117517081,33.6,43.4,0,41,14,47.3
Zorad,2011,15,1,51.4,53.1,15.673149886010204,25.20395382449876,88295397918.84848,6408590.321126686,13777.663026418168,9.530803938488557,33.5,42.4,0,42.9,15,50
Zorad,2012,16,1,53.3,58.3,15.715594541131745,25.202864877913846,88199301278.37129,6686455.968450951,13190.739861972708,9.487270336782101,35.8,41.7,1,53.1,15,51.4
Zorad,2013,16,1,53.4,49.8,15.758039196253288,25.315908845162742,98755096069.45483,6976369.400716077,14155.65753432126,9.557869648909454,29.2,40.6,1,58.3,16,53.3
Zorad,2014,17,1,55.4,53.4,15.800483851374828,25.323260830429202,99483817573.24232,7278852.9895191705,13667.512960694385,9.522776979054374,38.5,41.7,1,49.8,16,53.4
Zorad,2015,18,1,60.5,58.5,15.842928506496369,25.39661623677031,107055822049.89159,7594451.755607143,14096.583334122839,9.553687730273941,44.5,39.7,1,53.4,17,55.4
Zorad,2016,18,1,60.2,57.3,15.88537316161791,25.50301683755779,119074696826.44049,7923734.350905524,15027.598295598167,9.617643675939881,45.3,39.8,1,58.5,18,60.5
Zorad,2017,18,1,60.8,55.9,15.92781781673945,25.5381302057927,123330083774.19936,8267294.083126446,14917.829526098043,9.61031238905325,41.1,37.4,1,57.3,18,60.2
Zorad,2018,19,1,63,57.5,15.970262471860991,25.606125693224588,132007647468.83925,8625749.98480189,15303.903741869362,9.635863221363596,46.8,37.6,1,55.9,18,60.8
Zorad,2019,19,1,64.5,61,16.012707126982534,25.685981358502115,142981538647.08524,8999747.928668424,15887.28259728496,9.673274231519581,48.9,38.1,1,57.5,19,63
Difag,2010,10,0,39.6,34.5,16.49697617889369,24.80520389719802,59260208483.33951,14606485.186244596,4057.116255397759,8.30822771830433,22.3,60,0,35.6,10,40
Difag,2011,10,0,39.4,41.1,16.542997048641002,24.88352097111532,64087871520.10131,15294396.059388664,4190.284550710333,8.340523922474318,27.2,63.5,0,34.5,10,39.6
Difag,2012,10,0,40.3,40.2,16.589017918388315,24.858438407882648,62500375888.2479,16014704.96418483,3902.686688766561,8.269420489494333,33.6,67,0,41.1,10,39.4
Difag,2013,10,1,40.4,46.4,16.63503878813563,24.970654214834603,69922562373.09134,16768937.726864291,4169.7669531608735,8.335615426698972,33.2,69.5,0,40.2,10,40.3
Difag,2014,10,1,39.7,44.4,16.681059657882944,24.950160328876482,68504161272.72998,17558692.034372106,3901.4387369303654,8.269100670993538,32.2,74.1,1,46.4,10,40.4
Difag,2015,10,1,40.9,49.6,16.727080527630257,25.057145470663848,76239494863.75581,18385640.818738636,4146.686841943119,8.330064943033591,41.3,76.6,1,44.4,10,39.7
