"resp.id","ques","alt","carpool","seat","cargo","eng","price","choice"
155,8,2,"no","7","3ft","hyb","40",0
155,8,3,"no","6","2ft","elec","35",0
155,9,1,"no","7","3ft","gas","35",0
155,9,2,"no","8","3ft","hyb","35",1
155,9,3,"no","8","2ft","hyb","35",0
155,10,1,"no","6","3ft","elec","40",0
155,10,2,"no","8","2ft","hyb","40",0
155,10,3,"no","8","3ft","gas","35",1
155,11,1,"no","8","3ft","hyb","40",0
155,11,2,"no","6","3ft","elec","35",1
155,11,3,"no","8","2ft","elec","30",0
155,12,1,"no","6","3ft","gas","35",0
155,12,2,"no","6","2ft","hyb","30",0
155,12,3,"no","6","3ft","elec","30",1
155,13,1,"no","6","2ft","hyb","35",1
155,13,2,"no","6","2ft","gas","40",0
155,13,3,"no","7","3ft","gas","40",0
155,14,1,"no","7","2ft","elec","30",0
155,14,2,"no","8","2ft","gas","35",0
155,14,3,"no","7","2ft","gas","30",1
155,15,1,"no","7","3ft","elec","30",0
155,15,2,"no","8","3ft","gas","40",1
155,15,3,"no","6","2ft","gas","35",0
156,1,1,"no","6","3ft","gas","30",1
156,1,2,"no","6","2ft","elec","40",0
156,1,3,"no","7","3ft","elec","30",0
156,2,1,"no","6","3ft","gas","40",1
156,2,2,"no","7","2ft","elec","40",0
156,2,3,"no","8","3ft","hyb","30",0
156,3,1,"no","8","2ft","gas","40",0
156,3,2,"no","7","2ft","gas","35",1
156,3,3,"no","8","3ft","elec","30",0
156,4,1,"no","6","3ft","hyb","40",0
156,4,2,"no","6","2ft","hyb","40",1
156,4,3,"no","7","2ft","hyb","30",0
156,5,1,"no","6","3ft","hyb","35",0
156,5,2,"no","7","3ft","elec","40",0
156,5,3,"no","8","2ft","gas","35",1
156,6,1,"no","8","3ft","gas","35",0
156,6,2,"no","6","2ft","hyb","35",1
156,6,3,"no","6","2ft","hyb","30",0
156,7,1,"no","6","2ft","gas","30",1
156,7,2,"no","7","2ft","elec","30",0
156,7,3,"no","8","3ft","hyb","35",0
156,8,1,"no","8","2ft","elec","40",0
156,8,2,"no","8","2ft","hyb","40",0
156,8,3,"no","7","3ft","hyb","35",1
156,9,1,"no","8","2ft","hyb","35",0
156,9,2,"no","7","2ft","gas","40",1
156,9,3,"no","8","3ft","elec","40",0
156,10,1,"no","6","3ft","elec","35",0
156,10,2,"no","7","3ft","hyb","40",1
156,10,3,"no","8","3ft","hyb","40",0
156,11,1,"no","8","3ft","elec","35",0
156,11,2,"no","8","3ft","gas","30",1
156,11,3,"no","7","2ft","hyb","35",0
156,12,1,"no","7","3ft","gas","40",0
156,12,2,"no","6","3ft","hyb","30",1
156,12,3,"no","6","2ft","elec","35",0
156,13,1,"no","6","3ft","elec","30",1
156,13,2,"no","7","2ft","hyb","40",0
156,13,3,"no","8","2ft","hyb","30",0
156,14,1,"no","6","2ft","elec","30",0
156,14,2,"no","8","2ft","gas","30",1
156,14,3,"no","6","2ft","gas","35",0
156,15,1,"no","7","2ft","elec","35",0
156,15,2,"no","7","3ft","elec","35",0
156,15,3,"no","6","2ft","gas","40",1
157,1,1,"no","7","2ft","hyb","35",1
157,1,2,"no","6","2ft","hyb","30",0
157,1,3,"no","7","2ft","gas","35",0
157,2,1,"no","6","3ft","hyb","30",0
157,2,2,"no","7","3ft","hyb","30",1
157,2,3,"no","6","2ft","elec","35",0
157,3,1,"no","8","2ft","hyb","35",1
157,3,2,"no","8","3ft","elec","35",0
157,3,3,"no","8","2ft","hyb","40",0
157,4,1,"no","6","2ft","gas","35",1
157,4,2,"no","7","3ft","elec","35",0
157,4,3,"no","8","2ft","elec","35",0
157,5,1,"no","8","3ft","hyb","35",0
157,5,2,"no","8","2ft","elec","40",0
157,5,3,"no","8","2ft","gas","35",1
157,6,1,"no","8","3ft","gas","35",0
157,6,2,"no","6","2ft","gas","30",1
157,6,3,"no","8","2ft","elec","30",0
157,7,1,"no","6","3ft","gas","40",0
157,7,2,"no","7","2ft","elec","35",0
157,7,3,"no","6","3ft","hyb","35",1
157,8,1,"no","7","2ft","gas","40",0
157,8,2,"no","8","2ft","hyb","30",0
157,8,3,"no","7","3ft","gas","35",1
157,9,1,"no","8","3ft","gas","40",1
157,9,2,"no","6","2ft","elec","40",0
157,9,3,"no","6","3ft","elec","35",0
157,10,1,"no","6","3ft","gas","35",1
157,10,2,"no","8","3ft","elec","40",0
157,10,3,"no","7","2ft","elec","40",0
157,11,1,"no","7","3ft","hyb","35",0
157,11,2,"no","8","3ft","gas","30",1
157,11,3,"no","7","3ft","elec","40",0
157,12,1,"no","8","3ft","hyb","40",0
157,12,2,"no","6","3ft","gas","30",1
157,12,3,"no","7","3ft","elec","30",0
157,13,1,"no","8","3ft","hyb","30",0
157,13,2,"no","7","3ft","hyb","40",0
157,13,3,"no","8","2ft","gas","30",1
157,14,1,"no","7","2ft","elec","30",0
157,14,2,"no","6","2ft","gas","40",1
157,14,3,"no","6","3ft","hyb","40",0
157,15,1,"no","6","2ft","elec","30",0
157,15,2,"no","6","2ft","hyb","35",0
157,15,3,"no","6","3ft","elec","30",1
158,1,1,"no","7","3ft","gas","30",0
158,1,2,"no","6","2ft","gas","30",1
158,1,3,"no","7","3ft","hyb","30",0
158,2,1,"no","7","2ft","gas","30",1
158,2,2,"no","7","2ft","gas","35",0
158,2,3,"no","6","3ft","gas","35",0
158,3,1,"no","8","2ft","elec","30",0
158,3,2,"no","7","2ft","hyb","35",0
158,3,3,"no","8","2ft","gas","35",1
158,4,1,"no","8","2ft","gas","30",1
158,4,2,"no","6","3ft","elec","35",0
158,4,3,"no","8","2ft","elec","40",0
158,5,1,"no","8","3ft","gas","35",1
158,5,2,"no","8","3ft","hyb","35",0
158,5,3,"no","7","2ft","hyb","30",0
158,6,1,"no","6","3ft","hyb","35",0
158,6,2,"no","8","3ft","gas","30",1
158,6,3,"no","7","3ft","hyb","35",0
158,7,1,"no","6","2ft","hyb","35",1
158,7,2,"no","6","3ft","hyb","40",0
158,7,3,"no","7","2ft","hyb","40",0
158,8,1,"no","7","2ft","gas","40",0
158,8,2,"no","8","2ft","hyb","35",1
158,8,3,"no","7","2ft","elec","40",0
158,9,1,"no","6","3ft","elec","30",1
158,9,2,"no","6","2ft","elec","40",0
158,9,3,"no","7","3ft","elec","30",0
158,10,1,"no","6","3ft","elec","40",0
158,10,2,"no","8","3ft","hyb","40",0
158,10,3,"no","7","3ft","elec","35",1
158,11,1,"no","7","3ft","gas","40",0
158,11,2,"no","8","2ft","hyb","30",1
158,11,3,"no","8","3ft","elec","40",0
158,12,1,"no","6","2ft","elec","35",0
158,12,2,"no","6","2ft","gas","35",1
158,12,3,"no","6","2ft","gas","40",0
158,13,1,"no","7","3ft","hyb","40",0
158,13,2,"no","8","2ft","elec","35",0
158,13,3,"no","8","3ft","gas","40",1
158,14,1,"no","7","2ft","elec","35",1
158,14,2,"no","8","2ft","gas","40",0
158,14,3,"no","6","2ft","hyb","30",0
158,15,1,"no","6","3ft","gas","40",0
158,15,2,"no","6","2ft","hyb","40",0
158,15,3,"no","6","3ft","gas","30",1
159,1,1,"no","6","2ft","gas","35",0
159,1,2,"no","8","2ft","elec","30",1
159,1,3,"no","8","3ft","hyb","30",0
159,2,1,"no","7","3ft","elec","30",0
159,2,2,"no","6","2ft","hyb","40",0
159,2,3,"no","8","2ft","elec","40",1
159,3,1,"no","6","3ft","gas","30",0
159,3,2,"no","8","2ft","gas","30",1
159,3,3,"no","8","2ft","gas","40",0
159,4,1,"no","8","3ft","gas","35",0
159,4,2,"no","6","3ft","hyb","30",1
159,4,3,"no","8","2ft","gas","35",0
159,5,1,"no","6","2ft","hyb","30",0
159,5,2,"no","6","2ft","hyb","35",0
159,5,3,"no","8","2ft","hyb","40",1
159,6,1,"no","7","2ft","elec","30",0
159,6,2,"no","8","2ft","elec","35",1
159,6,3,"no","7","2ft","hyb","35",0
159,7,1,"no","6","3ft","elec","35",0
159,7,2,"no","6","3ft","gas","40",0
159,7,3,"no","6","2ft","gas","30",1
159,8,1,"no","8","3ft","gas","40",0
159,8,2,"no","6","2ft","elec","35",1
159,8,3,"no","6","2ft","elec","40",0
159,9,1,"no","7","3ft","hyb","40",0
159,9,2,"no","8","3ft","hyb","35",1
159,9,3,"no","6","3ft","elec","40",0
159,10,1,"no","8","2ft","hyb","35",1
159,10,2,"no","7","3ft","hyb","30",0
159,10,3,"no","7","2ft","elec","40",0
159,11,1,"no","8","3ft","elec","30",0
159,11,2,"no","8","3ft","hyb","40",0
159,11,3,"no","8","3ft","elec","35",1
159,12,1,"no","7","3ft","elec","40",0
159,12,2,"no","7","2ft","gas","30",0
159,12,3,"no","8","3ft","gas","30",1
159,13,1,"no","6","3ft","hyb","40",0
159,13,2,"no","7","2ft","elec","35",1
159,13,3,"no","6","3ft","hyb","35",0
159,14,1,"no","6","2ft","gas","40",0
159,14,2,"no","7","2ft","gas","40",1
159,14,3,"no","6","3ft","gas","35",0
159,15,1,"no","7","3ft","hyb","35",0
159,15,2,"no","7","2ft","hyb","30",0
159,15,3,"no","6","3ft","elec","30",1
160,1,1,"no","6","3ft","hyb","30",0
160,1,2,"no","8","2ft","elec","40",0
160,1,3,"no","6","2ft","elec","40",1
160,2,1,"no","6","2ft","gas","30",1
160,2,2,"no","6","2ft","hyb","40",0
160,2,3,"no","8","3ft","hyb","40",0
160,3,1,"no","7","2ft","elec","30",0
160,3,2,"no","8","2ft","gas","30",1
160,3,3,"no","8","2ft","elec","30",0
160,4,1,"no","7","2ft","hyb","40",0
160,4,2,"no","6","3ft","elec","35",0
160,4,3,"no","8","2ft","hyb","30",1
160,5,1,"no","8","3ft","elec","30",0
160,5,2,"no","7","2ft","elec","35",0
160,5,3,"no","7","2ft","gas","30",1
160,6,1,"no","7","2ft","hyb","30",1
160,6,2,"no","7","3ft","elec","35",0
160,6,3,"no","6","2ft","gas","35",0
160,7,1,"no","8","3ft","gas","40",1
160,7,2,"no","6","3ft","hyb","40",0
160,7,3,"no","7","3ft","elec","40",0
160,8,1,"no","6","3ft","gas","40",0
160,8,2,"no","8","2ft","gas","35",1
160,8,3,"no","6","2ft","gas","40",0
160,9,1,"no","8","3ft","elec","40",0
160,9,2,"no","7","3ft","hyb","35",1
160,9,3,"no","7","3ft","hyb","40",0
160,10,1,"no","8","3ft","hyb","30",1
160,10,2,"no","6","3ft","elec","40",0
160,10,3,"no","7","2ft","elec","40",0
160,11,1,"no","7","3ft","gas","40",0
160,11,2,"no","8","3ft","elec","35",0
160,11,3,"no","7","2ft","gas","40",1
160,12,1,"no","6","2ft","hyb","30",0
160,12,2,"no","8","2ft","elec","35",0
160,12,3,"no","8","2ft","hyb","35",1
160,13,1,"no","6","2ft","elec","30",0
160,13,2,"no","7","2ft","hyb","35",1
160,13,3,"no","6","2ft","elec","35",0
160,14,1,"no","8","2ft","gas","40",0
160,14,2,"no","8","3ft","gas","35",0
160,14,3,"no","7","3ft","gas","30",1
160,15,1,"no","7","3ft","elec","30",0
160,15,2,"no","7","2ft","gas","35",0
160,15,3,"no","8","2ft","hyb","40",1
161,1,1,"no","6","2ft","hyb","35",0
161,1,2,"no","8","2ft","gas","40",1
161,1,3,"no","6","3ft","hyb","35",0
161,2,1,"no","8","3ft","elec","40",0
161,2,2,"no","8","2ft","gas","30",1
161,2,3,"no","6","3ft","hyb","40",0
161,3,1,"no","8","2ft","elec","30",0
161,3,2,"no","6","3ft","gas","30",1
161,3,3,"no","8","2ft","elec","40",0
161,4,1,"no","6","2ft","hyb","40",0
161,4,2,"no","6","2ft","gas","40",0
161,4,3,"no","8","3ft","hyb","35",1
161,5,1,"no","6","2ft","hyb","30",1
161,5,2,"no","7","2ft","hyb","40",0
161,5,3,"no","7","3ft","hyb","30",0
161,6,1,"no","8","3ft","hyb","30",1
161,6,2,"no","6","2ft","elec","35",0
161,6,3,"no","7","2ft","elec","40",0
161,7,1,"no","6","3ft","elec","30",0
161,7,2,"no","7","3ft","gas","30",1
161,7,3,"no","7","2ft","hyb","30",0
161,8,1,"no","6","2ft","elec","30",0
161,8,2,"no","7","2ft","gas","30",1
161,8,3,"no","8","3ft","gas","30",0
161,9,1,"no","6","2ft","gas","30",1
161,9,2,"no","6","3ft","gas","40",0
161,9,3,"no","6","2ft","elec","40",0
161,10,1,"no","8","2ft","hyb","35",1
161,10,2,"no","7","3ft","elec","30",0
161,10,3,"no","7","2ft","elec","35",0
161,11,1,"no","8","3ft","elec","30",0
161,11,2,"no","8","2ft","elec","35",0
161,11,3,"no","8","3ft","gas","35",1
161,12,1,"no","7","2ft","hyb","35",0
161,12,2,"no","8","2ft","gas","35",0
161,12,3,"no","7","3ft","hyb","40",1
161,13,1,"no","7","3ft","elec","35",0
161,13,2,"no","7","2ft","gas","40",0
161,13,3,"no","8","3ft","gas","40",1
161,14,1,"no","7","3ft","gas","35",1
161,14,2,"no","7","2ft","gas","35",0
161,14,3,"no","7","3ft","hyb","35",0
161,15,1,"no","8","2ft","hyb","30",0
161,15,2,"no","8","2ft","hyb","40",0
161,15,3,"no","8","3ft","elec","35",1
162,1,1,"no","6","3ft","elec","35",0
162,1,2,"no","6","3ft","gas","40",1
162,1,3,"no","8","3ft","elec","35",0
162,2,1,"no","6","3ft","hyb","35",0
162,2,2,"no","7","3ft","hyb","30",1
162,2,3,"no","7","2ft","gas","35",0
162,3,1,"no","7","3ft","gas","30",1
162,3,2,"no","6","3ft","elec","40",0
162,3,3,"no","8","3ft","hyb","30",0
162,4,1,"no","7","2ft","elec","40",0
162,4,2,"no","8","3ft","gas","40",1
162,4,3,"no","7","2ft","elec","35",0
162,5,1,"no","6","2ft","hyb","40",0
162,5,2,"no","7","2ft","gas","30",1
162,5,3,"no","8","2ft","gas","35",0
162,6,1,"no","6","3ft","elec","30",1
162,6,2,"no","8","3ft","gas","35",0
162,6,3,"no","8","2ft","hyb","40",0
162,7,1,"no","7","3ft","gas","35",0
162,7,2,"no","6","3ft","gas","35",1
162,7,3,"no","7","2ft","gas","40",0
162,8,1,"no","8","3ft","elec","40",0
162,8,2,"no","8","2ft","elec","30",1
162,8,3,"no","8","3ft","gas","30",0
162,9,1,"no","6","2ft","elec","35",0
162,9,2,"no","8","3ft","elec","30",0
162,9,3,"no","6","3ft","gas","30",1
162,10,1,"no","6","2ft","hyb","35",0
162,10,2,"no","6","2ft","hyb","30",1
162,10,3,"no","8","3ft","hyb","40",0
162,11,1,"no","7","2ft","hyb","40",0
162,11,2,"no","8","2ft","gas","30",1
162,11,3,"no","6","3ft","hyb","40",0
162,12,1,"no","7","3ft","hyb","40",1
162,12,2,"no","8","3ft","hyb","35",0
162,12,3,"no","7","3ft","elec","35",0
162,13,1,"no","6","2ft","gas","35",0
162,13,2,"no","6","2ft","gas","30",1
162,13,3,"no","8","2ft","gas","40",0
162,14,1,"no","7","2ft","hyb","30",1
162,14,2,"no","8","2ft","elec","35",0
162,14,3,"no","8","2ft","hyb","35",0
162,15,1,"no","7","3ft","elec","30",1
162,15,2,"no","8","2ft","elec","40",0
162,15,3,"no","7","3ft","elec","40",0
163,1,1,"yes","8","2ft","elec","40",0
163,1,2,"yes","8","2ft","gas","40",1
163,1,3,"yes","8","2ft","elec","35",0
163,2,1,"yes","7","3ft","hyb","35",1
163,2,2,"yes","6","3ft","elec","35",0
163,2,3,"yes","8","3ft","gas","35",0
163,3,1,"yes","7","2ft","gas","35",1
163,3,2,"yes","7","3ft","hyb","40",0
163,3,3,"yes","6","3ft","hyb","30",0
163,4,1,"yes","7","2ft","elec","30",0
163,4,2,"yes","7","3ft","gas","30",1
163,4,3,"yes","6","2ft","elec","35",0
163,5,1,"yes","6","3ft","elec","40",0
163,5,2,"yes","6","2ft","elec","30",0
163,5,3,"yes","8","2ft","hyb","30",1
163,6,1,"yes","8","3ft","hyb","30",0
163,6,2,"yes","8","3ft","gas","30",0
163,6,3,"yes","7","2ft","gas","30",1
163,7,1,"yes","6","3ft","hyb","40",0
163,7,2,"yes","8","3ft","hyb","35",0
163,7,3,"yes","6","2ft","gas","35",1
163,8,1,"yes","6","3ft","gas","40",1
163,8,2,"yes","7","2ft","hyb","35",0
163,8,3,"yes","6","2ft","hyb","30",0
163,9,1,"yes","7","2ft","hyb","30",0
163,9,2,"yes","6","2ft","hyb","35",0
163,9,3,"yes","8","3ft","elec","40",1
163,10,1,"yes","6","3ft","gas","30",1
163,10,2,"yes","7","3ft","elec","30",0
163,10,3,"yes","8","2ft","elec","30",0
163,11,1,"yes","6","2ft","hyb","40",0
163,11,2,"yes","8","2ft","hyb","35",0
163,11,3,"yes","8","2ft","gas","30",1
163,12,1,"yes","7","3ft","elec","35",0
163,12,2,"yes","6","2ft","elec","40",0
163,12,3,"yes","6","3ft","hyb","35",1
163,13,1,"yes","7","2ft","gas","40",0
163,13,2,"yes","7","3ft","hyb","30",1
163,13,3,"yes","6","3ft","gas","35",0
163,14,1,"yes","7","3ft","elec","40",0
163,14,2,"yes","6","3ft","elec","30",0
163,14,3,"yes","7","3ft","gas","35",1
163,15,1,"yes","8","2ft","gas","35",1
163,15,2,"yes","8","3ft","hyb","40",0
163,15,3,"yes","8","3ft","gas","40",0
164,1,1,"no","6","3ft","hyb","30",1
164,1,2,"no","6","3ft","elec","35",0
164,1,3,"no","7","3ft","gas","35",0
164,2,1,"no","8","2ft","elec","30",1
164,2,2,"no","8","2ft","hyb","35",0
164,2,3,"no","7","3ft","elec","35",0
164,3,1,"no","7","2ft","elec","35",0
164,3,2,"no","8","2ft","elec","35",0
164,3,3,"no","8","3ft","gas","30",1
164,4,1,"no","7","3ft","hyb","40",0
164,4,2,"no","6","3ft","gas","40",0
164,4,3,"no","6","3ft","gas","30",1
164,5,1,"no","8","3ft","gas","35",1
164,5,2,"no","6","2ft","elec","35",0
164,5,3,"no","6","2ft","hyb","40",0
164,6,1,"no","8","3ft","hyb","30",1
164,6,2,"no","7","2ft","elec","30",0
164,6,3,"no","6","3ft","elec","40",0
164,7,1,"no","6","2ft","elec","30",0
164,7,2,"no","7","3ft","gas","40",0
164,7,3,"no","8","3ft","hyb","35",1
164,8,1,"no","8","3ft","elec","40",0
164,8,2,"no","6","3ft","hyb","40",1
164,8,3,"no","8","2ft","gas","40",0
164,9,1,"no","7","2ft","hyb","30",0
164,9,2,"no","6","3ft","elec","30",1
164,9,3,"no","6","2ft","hyb","30",0
164,10,1,"no","6","3ft","hyb","35",0
164,10,2,"no","6","2ft","elec","40",0
164,10,3,"no","7","3ft","hyb","35",1
164,11,1,"no","7","3ft","gas","30",1
164,11,2,"no","8","2ft","hyb","30",0
164,11,3,"no","7","3ft","hyb","30",0
164,12,1,"no","8","3ft","hyb","40",0
164,12,2,"no","7","2ft","gas","30",1
164,12,3,"no","6","2ft","gas","30",0
164,13,1,"no","7","2ft","elec","40",0
164,13,2,"no","7","2ft","gas","40",1
164,13,3,"no","6","2ft","gas","40",0
164,14,1,"no","8","2ft","elec","40",0
164,14,2,"no","7","2ft","hyb","40",1
164,14,3,"no","8","3ft","elec","35",0
164,15,1,"no","7","2ft","gas","35",1
164,15,2,"no","8","3ft","gas","40",0
164,15,3,"no","8","2ft","hyb","40",0
165,1,1,"no","8","2ft","elec","35",0
165,1,2,"no","6","2ft","gas","30",1
165,1,3,"no","6","3ft","hyb","40",0
165,2,1,"no","8","3ft","elec","40",0
165,2,2,"no","8","2ft","gas","30",1
165,2,3,"no","6","3ft","gas","40",0
165,3,1,"no","6","3ft","hyb","30",1
165,3,2,"no","7","2ft","hyb","40",0
165,3,3,"no","7","3ft","elec","30",0
165,4,1,"no","7","2ft","hyb","35",0
165,4,2,"no","7","3ft","elec","40",0
165,4,3,"no","6","3ft","gas","30",1
165,5,1,"no","7","3ft","hyb","35",0
165,5,2,"no","8","2ft","hyb","40",1
165,5,3,"no","8","3ft","hyb","30",0
165,6,1,"no","7","2ft","hyb","30",0
165,6,2,"no","8","3ft","hyb","40",0
165,6,3,"no","6","3ft","gas","35",1
165,7,1,"no","6","2ft","elec","40",0
165,7,2,"no","6","3ft","elec","30",1
165,7,3,"no","6","2ft","hyb","35",0
165,8,1,"no","8","2ft","elec","30",1
165,8,2,"no","8","3ft","elec","30",0
165,8,3,"no","7","2ft","gas","30",0
165,9,1,"no","8","2ft","hyb","30",1
165,9,2,"no","8","3ft","gas","35",0
165,9,3,"no","7","2ft","gas","40",0
165,10,1,"no","6","3ft","elec","35",0
165,10,2,"no","7","3ft","gas","30",1
165,10,3,"no","7","3ft","gas","35",0
165,11,1,"no","8","3ft","hyb","35",1
165,11,2,"no","6","3ft","elec","40",0
165,11,3,"no","8","2ft","gas","35",0
165,12,1,"no","6","2ft","elec","30",0
165,12,2,"no","7","2ft","gas","35",1
165,12,3,"no","8","3ft","gas","30",0
165,13,1,"no","7","2ft","elec","30",0
165,13,2,"no","7","2ft","elec","35",0
165,13,3,"no","6","2ft","gas","40",1
165,14,1,"no","7","2ft","elec","40",1
165,14,2,"no","8","3ft","elec","35",0
165,14,3,"no","8","2ft","hyb","35",0
165,15,1,"no","6","3ft","hyb","35",0
165,15,2,"no","7","3ft","hyb","40",1
165,15,3,"no","8","2ft","elec","40",0
166,1,1,"yes","7","3ft","elec","35",0
166,1,2,"yes","7","3ft","elec","40",1
166,1,3,"yes","6","2ft","elec","35",0
166,2,1,"yes","7","2ft","gas","30",1
166,2,2,"yes","6","3ft","elec","30",0
166,2,3,"yes","8","2ft","gas","30",0
166,3,1,"yes","8","3ft","hyb","40",0
166,3,2,"yes","7","3ft","elec","30",1
166,3,3,"yes","8","2ft","hyb","40",0
166,4,1,"yes","8","3ft","gas","35",1
166,4,2,"yes","8","2ft","hyb","30",0
166,4,3,"yes","7","2ft","hyb","40",0
166,5,1,"yes","6","2ft","elec","30",0
166,5,2,"yes","6","2ft","gas","40",0
166,5,3,"yes","7","3ft","hyb","30",1
166,6,1,"yes","6","3ft","gas","40",0
166,6,2,"yes","7","3ft","gas","30",1
166,6,3,"yes","8","3ft","hyb","35",0
166,7,1,"yes","8","3ft","elec","35",0
166,7,2,"yes","7","3ft","gas","40",0
166,7,3,"yes","6","3ft","hyb","30",1
166,8,1,"yes","6","3ft","hyb","35",1
166,8,2,"yes","6","2ft","hyb","40",0
166,8,3,"yes","8","2ft","elec","30",0
166,9,1,"yes","6","2ft","hyb","35",0
166,9,2,"yes","8","3ft","hyb","30",1
166,9,3,"yes","6","2ft","elec","40",0
166,10,1,"yes","8","3ft","gas","40",1
166,10,2,"yes","8","3ft","elec","30",0
166,10,3,"yes","6","3ft","hyb","40",0
166,11,1,"yes","8","2ft","elec","40",0
166,11,2,"yes","7","2ft","elec","35",0
166,11,3,"yes","7","3ft","hyb","35",1
166,12,1,"yes","7","2ft","hyb","30",1
166,12,2,"yes","6","2ft","gas","30",0
166,12,3,"yes","6","3ft","elec","40",0
166,13,1,"yes","6","3ft","gas","30",0
166,13,2,"yes","7","2ft","elec","30",0
166,13,3,"yes","8","3ft","gas","30",1
166,14,1,"yes","7","2ft","elec","40",0
166,14,2,"yes","6","3ft","gas","35",1
166,14,3,"yes","8","2ft","gas","35",0
166,15,1,"yes","6","3ft","elec","35",0
166,15,2,"yes","7","2ft","gas","40",1
166,15,3,"yes","8","2ft","elec","35",0
167,1,1,"yes","7","3ft","gas","30",0
167,1,2,"yes","8","3ft","gas","30",1
167,1,3,"yes","8","2ft","elec","30",0
167,2,1,"yes","8","2ft","elec","35",1
167,2,2,"yes","7","2ft","elec","30",0
167,2,3,"yes","6","3ft","hyb","40",0
167,3,1,"yes","8","2ft","hyb","35",0
167,3,2,"yes","8","3ft","gas","40",1
167,3,3,"yes","8","2ft","gas","40",0
167,4,1,"yes","7","3ft","hyb","35",0
167,4,2,"yes","8","2ft","hyb","30",1
167,4,3,"yes","7","2ft","gas","35",0
167,5,1,"yes","7","3ft","elec","40",0
167,5,2,"yes","7","3ft","gas","35",1
167,5,3,"yes","7","2ft","hyb","35",0
167,6,1,"yes","7","3ft","hyb","40",0
167,6,2,"yes","7","3ft","elec","30",1
167,6,3,"yes","7","3ft","elec","35",0
167,7,1,"yes","6","3ft","elec","35",0
167,7,2,"yes","6","2ft","hyb","40",0
167,7,3,"yes","8","2ft","gas","35",1
167,8,1,"yes","8","2ft","elec","40",0
167,8,2,"yes","7","2ft","gas","30",0
167,8,3,"yes","8","3ft","elec","35",1
167,9,1,"yes","8","2ft","hyb","40",0
167,9,2,"yes","6","2ft","elec","30",0
167,9,3,"yes","8","3ft","elec","40",1
167,10,1,"yes","6","3ft","elec","30",0
167,10,2,"yes","8","3ft","hyb","40",1
167,10,3,"yes","6","2ft","gas","35",0
167,11,1,"yes","8","3ft","elec","30",0
167,11,2,"yes","8","3ft","hyb","30",1
167,11,3,"yes","6","3ft","gas","35",0
167,12,1,"yes","6","2ft","elec","35",1
167,12,2,"yes","6","2ft","hyb","30",0
167,12,3,"yes","6","3ft","elec","40",0
167,13,1,"yes","8","3ft","gas","35",1
167,13,2,"yes","6","2ft","gas","30",0
167,13,3,"yes","6","2ft","elec","40",0
167,14,1,"yes","7","2ft","gas","40",1
167,14,2,"yes","7","2ft","hyb","40",0
167,14,3,"yes","6","3ft","gas","40",0
167,15,1,"yes","6","2ft","hyb","35",0
167,15,2,"yes","7","3ft","gas","40",1
167,15,3,"yes","6","3ft","hyb","30",0
168,1,1,"no","6","2ft","gas","40",0
168,1,2,"no","7","2ft","gas","30",0
168,1,3,"no","6","3ft","gas","30",1
168,2,1,"no","8","3ft","gas","35",1
168,2,2,"no","6","2ft","hyb","30",0
168,2,3,"no","6","3ft","elec","35",0
168,3,1,"no","6","2ft","elec","30",0
168,3,2,"no","6","3ft","elec","40",0
168,3,3,"no","7","3ft","gas","30",1
168,4,1,"no","6","2ft","gas","35",0
168,4,2,"no","6","3ft","elec","30",1
168,4,3,"no","7","2ft","elec","40",0
168,5,1,"no","8","2ft","elec","35",0
168,5,2,"no","7","2ft","elec","30",0
168,5,3,"no","7","2ft","hyb","35",1
168,6,1,"no","7","2ft","gas","40",0
168,6,2,"no","7","3ft","elec","35",0
168,6,3,"no","8","2ft","hyb","30",1
168,7,1,"no","7","3ft","elec","30",0
168,7,2,"no","6","3ft","gas","35",1
168,7,3,"no","7","3ft","hyb","35",0
168,8,1,"no","8","2ft","gas","35",0
168,8,2,"no","6","3ft","hyb","35",1
168,8,3,"no","8","3ft","elec","40",0
168,9,1,"no","6","2ft","elec","35",0
168,9,2,"no","7","2ft","hyb","40",0
168,9,3,"no","7","2ft","hyb","30",1
168,10,1,"no","8","3ft","gas","40",0
168,10,2,"no","6","3ft","gas","40",1
168,10,3,"no","6","2ft","hyb","40",0
168,11,1,"no","8","3ft","elec","30",0
168,11,2,"no","8","2ft","gas","40",0
168,11,3,"no","6","2ft","gas","30",1
168,12,1,"no","7","3ft","gas","40",0
168,12,2,"no","7","3ft","hyb","30",1
168,12,3,"no","8","3ft","elec","35",0
168,13,1,"no","6","2ft","elec","40",0
168,13,2,"no","8","3ft","hyb","40",0
168,13,3,"no","8","2ft","gas","30",1
168,14,1,"no","8","2ft","hyb","35",1
168,14,2,"no","7","3ft","elec","40",0
168,14,3,"no","8","2ft","elec","30",0
168,15,1,"no","7","3ft","gas","35",1
168,15,2,"no","6","3ft","hyb","30",0
168,15,3,"no","7","3ft","hyb","40",0
169,1,1,"no","7","2ft","hyb","35",0
169,1,2,"no","7","3ft","hyb","30",1
169,1,3,"no","7","2ft","elec","35",0
169,2,1,"no","7","3ft","gas","40",0
169,2,2,"no","8","2ft","hyb","30",1
169,2,3,"no","6","2ft","hyb","40",0
169,3,1,"no","6","3ft","gas","35",1
169,3,2,"no","6","2ft","elec","40",0
169,3,3,"no","6","2ft","hyb","30",0
169,4,1,"no","6","3ft","elec","30",1
169,4,2,"no","6","2ft","gas","30",0
